lugar,texto,calificacion,categoria,fuente,idioma_comentario,comentarios_espanol,emojis,penntreebank,universalpos
Playa Manuel Antonio,"A praia de Manuel Antônio, dentro do parque, é uma das mais bonitas que já vi.
Preservada, com vegetação exuberante, areia clara, mar cristalino e com temperatura ótima, sem lixo, sem tumulto, sem música, só a natureza.
Dei sorte e peguei um dia de sol lindo!
O parque recebe muitos turistas, vá cedo para aproveitar a praia.",5.0,parque,google_maps,pt,"La playa Manuel Antônio, dentro del parque, es una de las más hermosas que he visto en mi vida.
Preservado, con exuberante vegetación, arena clara, mar cristalino y temperatura óptima, sin basura, sin bullicio, sin música, solo naturaleza.
¡Tuve suerte y cogí un hermoso día soleado!
El parque recibe muchos turistas, ve temprano para disfrutar de la playa.",,"[('La', 'NNP'), ('playa', 'NN'), ('Manuel', 'NNP'), ('Antônio', 'NNP'), (',', ','), ('dentro', 'VBZ'), ('del', 'NN'), ('parque', 'NN'), (',', ','), ('es', 'JJ'), ('una', 'NN'), ('de', 'IN'), ('las', 'FW'), ('más', 'FW'), ('hermosas', 'NN'), ('que', 'NN'), ('he', 'PRP'), ('visto', 'VBZ'), ('en', 'JJ'), ('mi', 'NN'), ('vida', 'NN'), ('.', '.'), ('Preservado', 'NNP'), (',', ','), ('con', 'NN'), ('exuberante', 'NN'), ('vegetación', 'NN'), (',', ','), ('arena', 'JJ'), ('clara', 'NN'), (',', ','), ('mar', 'NN'), ('cristalino', 'NN'), ('y', 'NN'), ('temperatura', 'NN'), ('óptima', 'NNP'), (',', ','), ('sin', 'NN'), ('basura', 'NN'), (',', ','), ('sin', 'NN'), ('bullicio', 'NN'), (',', ','), ('sin', 'NN'), ('música', 'NN'), (',', ','), ('solo', 'JJ'), ('naturaleza', 'NN'), ('.', '.'), ('¡Tuve', 'CC'), ('suerte', 'JJ'), ('y', 'NN'), ('cogí', 'NN'), ('un', 'JJ'), ('hermoso', 'NN'), ('día', 'NN'), ('soleado', 'NN'), ('!', '.'), ('El', 'NNP'), ('parque', 'NN'), ('recibe', 'NN'), ('muchos', 'NN'), ('turistas', 'NNS'), (',', ','), ('ve', 'JJ'), ('temprano', 'NN'), ('para', 'NN'), ('disfrutar', 'NN'), ('de', 'IN'), ('la', 'FW'), ('playa', 'NN'), ('.', '.')]","[('La', 'DET', 'el'), ('playa', 'NOUN', 'playa'), ('Manuel', 'PROPN', 'Manuel'), ('Antônio', 'PROPN', 'Antônio'), (',', 'PUNCT', ','), ('dentro', 'ADV', 'dentro'), ('del', 'ADP', 'del'), ('parque', 'NOUN', 'parque'), (',', 'PUNCT', ','), ('es', 'AUX', 'ser'), ('una', 'PRON', 'uno'), ('de', 'ADP', 'de'), ('las', 'DET', 'el'), ('más', 'ADV', 'más'), ('hermosas', 'NOUN', 'hermosa'), ('que', 'PRON', 'que'), ('he', 'AUX', 'haber'), ('visto', 'VERB', 'ver'), ('en', 'ADP', 'en'), ('mi', 'DET', 'mi'), ('vida', 'NOUN', 'vida'), ('.', 'PUNCT', '.'), ('\n', 'SPACE', '\n'), ('Preservado', 'ADJ', 'preservado'), (',', 'PUNCT', ','), ('con', 'ADP', 'con'), ('exuberante', 'ADJ', 'exuberante'), ('vegetación', 'NOUN', 'vegetación'), (',', 'PUNCT', ','), ('arena', 'NOUN', 'arena'), ('clara', 'ADJ', 'claro'), (',', 'PUNCT', ','), ('mar', 'NOUN', 'mar'), ('cristalino', 'ADJ', 'cristalino'), ('y', 'CCONJ', 'y'), ('temperatura', 'NOUN', 'temperatura'), ('óptima', 'ADJ', 'óptimo'), (',', 'PUNCT', ','), ('sin', 'ADP', 'sin'), ('basura', 'NOUN', 'basura'), (',', 'PUNCT', ','), ('sin', 'ADP', 'sin'), ('bullicio', 'NOUN', 'bullicio'), (',', 'PUNCT', ','), ('sin', 'ADP', 'sin'), ('música', 'NOUN', 'música'), (',', 'PUNCT', ','), ('solo', 'ADJ', 'solo'), ('naturaleza', 'NOUN', 'naturaleza'), ('.', 'PUNCT', '.'), ('\n', 'SPACE', '\n'), ('¡', 'PUNCT', '¡'), ('Tuve', 'VERB', 'tener'), ('suerte', 'NOUN', 'suerte'), ('y', 'CCONJ', 'y'), ('cogí', 'VERB', 'coger'), ('un', 'DET', 'uno'), ('hermoso', 'ADJ', 'hermoso'), ('día', 'NOUN', 'día'), ('soleado', 'ADJ', 'soleado'), ('!', 'PUNCT', '!'), ('\n', 'SPACE', '\n'), ('El', 'DET', 'el'), ('parque', 'NOUN', 'parque'), ('recibe', 'VERB', 'recibir'), ('muchos', 'DET', 'mucho'), ('turistas', 'NOUN', 'turista'), (',', 'PUNCT', ','), ('ve', 'VERB', 'ver'), ('temprano', 'ADV', 'temprano'), ('para', 'ADP', 'para'), ('disfrutar', 'VERB', 'disfrutar'), ('de', 'ADP', 'de'), ('la', 'DET', 'el'), ('playa', 'NOUN', 'playa'), ('.', 'PUNCT', '.')]"
Playa Manuel Antonio,"La entrada al parque cuesta USD18 para mayores. Pagamos guía privada (Usd115 por persona) y no vale para nada la pena, es un paseo de 20 minutos que te lo extienden a dos horas parando a ver “bichitos” con binoculares. No paguen los guías no vale la pena, es un paseo que puede hacerse solo",3.0,parque,google_maps,es,"La entrada al parque cuesta USD18 para mayores. Pagamos guía privada (Usd115 por persona) y no vale para nada la pena, es un paseo de 20 minutos que te lo extienden a dos horas parando a ver “bichitos” con binoculares. No paguen los guías no vale la pena, es un paseo que puede hacerse solo",,"[('La', 'NNP'), ('entrada', 'CC'), ('al', 'JJ'), ('parque', 'NN'), ('cuesta', 'NN'), ('USD18', 'NNP'), ('para', 'NN'), ('mayores', 'NNS'), ('.', '.'), ('Pagamos', 'NNP'), ('guía', 'NN'), ('privada', 'NN'), ('(', '('), ('Usd115', 'NNP'), ('por', 'RB'), ('persona', 'NN'), (')', ')'), ('y', 'VBZ'), ('no', 'DT'), ('vale', 'JJ'), ('para', 'NN'), ('nada', 'NN'), ('la', 'NN'), ('pena', 'NN'), (',', ','), ('es', 'JJ'), ('un', 'JJ'), ('paseo', 'NN'), ('de', 'IN'), ('20', 'CD'), ('minutos', 'NNS'), ('que', 'JJ'), ('te', 'JJ'), ('lo', 'NN'), ('extienden', 'VBZ'), ('a', 'DT'), ('dos', 'NN'), ('horas', 'NN'), ('parando', 'VBZ'), ('a', 'DT'), ('ver', 'NN'), ('“', 'NNP'), ('bichitos', 'NN'), ('”', 'NNP'), ('con', 'NN'), ('binoculares', 'NNS'), ('.', '.'), ('No', 'DT'), ('paguen', 'JJ'), ('los', 'NN'), ('guías', 'NN'), ('no', 'DT'), ('vale', 'NN'), ('la', 'FW'), ('pena', 'NN'), (',', ','), ('es', 'JJ'), ('un', 'JJ'), ('paseo', 'NN'), ('que', 'NN'), ('puede', 'VBP'), ('hacerse', 'NN'), ('solo', 'NN')]","[('La', 'DET', 'el'), ('entrada', 'NOUN', 'entrada'), ('al', 'ADP', 'al'), ('parque', 'NOUN', 'parque'), ('cuesta', 'VERB', 'costar'), ('USD18', 'PROPN', 'USD18'), ('para', 'ADP', 'para'), ('mayores', 'ADJ', 'mayor'), ('.', 'PUNCT', '.'), ('Pagamos', 'VERB', 'pagar'), ('guía', 'NOUN', 'guía'), ('privada', 'ADJ', 'privado'), ('(', 'PUNCT', '('), ('Usd115', 'PROPN', 'Usd115'), ('por', 'ADP', 'por'), ('persona', 'NOUN', 'persona'), (')', 'PUNCT', ')'), ('y', 'CCONJ', 'y'), ('no', 'ADV', 'no'), ('vale', 'VERB', 'valer'), ('para', 'ADP', 'para'), ('nada', 'PRON', 'nada'), ('la', 'DET', 'el'), ('pena', 'NOUN', 'pena'), (',', 'PUNCT', ','), ('es', 'AUX', 'ser'), ('un', 'DET', 'uno'), ('paseo', 'NOUN', 'paseo'), ('de', 'ADP', 'de'), ('20', 'NUM', '20'), ('minutos', 'NOUN', 'minuto'), ('que', 'PRON', 'que'), ('te', 'PRON', 'tú'), ('lo', 'PRON', 'él'), ('extienden', 'VERB', 'extiendar'), ('a', 'ADP', 'a'), ('dos', 'NUM', 'dos'), ('horas', 'NOUN', 'hora'), ('parando', 'VERB', 'parar'), ('a', 'ADP', 'a'), ('ver', 'VERB', 'ver'), ('“', 'PUNCT', '“'), ('bichitos', 'NOUN', 'bichito'), ('”', 'PUNCT', '”'), ('con', 'ADP', 'con'), ('binoculares', 'NOUN', 'binocular'), ('.', 'PUNCT', '.'), ('No', 'ADV', 'no'), ('paguen', 'VERB', 'pagar'), ('los', 'DET', 'el'), ('guías', 'NOUN', 'guía'), ('no', 'ADV', 'no'), ('vale', 'VERB', 'valer'), ('la', 'DET', 'el'), ('pena', 'NOUN', 'pena'), (',', 'PUNCT', ','), ('es', 'AUX', 'ser'), ('un', 'DET', 'uno'), ('paseo', 'NOUN', 'paseo'), ('que', 'PRON', 'que'), ('puede', 'AUX', 'poder'), ('hacerse', 'VERB', 'hacer él'), ('solo', 'ADJ', 'solo')]"
Playa Manuel Antonio,This is a paradise beach 🇨🇷,5.0,parque,google_maps,en,Esta es una playa paradisíaca,🇨🇷,"[('Esta', 'NNP'), ('es', 'CC'), ('una', 'JJ'), ('playa', 'NN'), ('paradisíaca', 'NN')]","[('Esta', 'PRON', 'este'), ('es', 'AUX', 'ser'), ('una', 'DET', 'uno'), ('playa', 'NOUN', 'playa'), ('paradisíaca', 'ADJ', 'paradisíaco')]"
Playa Manuel Antonio,Yo cuando fui fue hermoso recomiendo el hotel el faro,5.0,parque,google_maps,es,Yo cuando fui fue hermoso recomiendo el hotel el faro,,"[('Yo', 'NNP'), ('cuando', 'NN'), ('fui', 'NN'), ('fue', 'NN'), ('hermoso', 'NN'), ('recomiendo', 'NN'), ('el', 'JJ'), ('hotel', 'NN'), ('el', 'NN'), ('faro', 'NN')]","[('Yo', 'PRON', 'yo'), ('cuando', 'SCONJ', 'cuando'), ('fui', 'AUX', 'ir'), ('fue', 'AUX', 'ser'), ('hermoso', 'ADJ', 'hermoso'), ('recomiendo', 'VERB', 'recomeir'), ('el', 'DET', 'el'), ('hotel', 'NOUN', 'hotel'), ('el', 'DET', 'el'), ('faro', 'ADJ', 'faro')]"
Playa Manuel Antonio,"Manuel Antonio Beach is absolutely spectacular! With its soft white sand, crystal-clear turquoise water, and lush rainforest reaching right down to the shore, it feels like a true tropical paradise. The beach is clean, well maintained, and perfect for swimming, relaxing, or simply enjoying the stunning scenery. Wildlife sightings are an added bonus — monkeys, sloths, and colorful birds make the experience even more special. The atmosphere is peaceful yet vibrant, ideal for couples, families, or solo travelers. It’s one of those rare places where nature, beauty, and serenity come together perfectly. An unforgettable destination and a must-visit when in Costa Rica. 🌴🌊✨",5.0,parque,google_maps,en,"¡La Playa Manuel Antonio es absolutamente espectacular! Con su suave arena blanca, aguas cristalinas de color turquesa y una exuberante selva tropical que llega hasta la orilla, se siente como un verdadero paraíso tropical. La playa está limpia, bien mantenida y es perfecta para nadar, relajarse o simplemente disfrutar del impresionante paisaje. Los avistamientos de vida silvestre son una ventaja adicional: monos, perezosos y pájaros coloridos hacen que la experiencia sea aún más especial. El ambiente es tranquilo pero vibrante, ideal para parejas, familias o personas que viajan solas. Es uno de esos raros lugares donde la naturaleza, la belleza y la serenidad se combinan a la perfección. Un destino inolvidable y una visita obligada cuando esté en Costa Rica.",🌴🌊✨,"[('¡La', 'JJ'), ('Playa', 'NNP'), ('Manuel', 'NNP'), ('Antonio', 'NNP'), ('es', 'VBZ'), ('absolutamente', 'JJ'), ('espectacular', 'NN'), ('!', '.'), ('Con', 'NNP'), ('su', 'NN'), ('suave', 'VBP'), ('arena', 'VBN'), ('blanca', 'NN'), (',', ','), ('aguas', 'JJ'), ('cristalinas', 'NN'), ('de', 'IN'), ('color', 'NN'), ('turquesa', 'NN'), ('y', 'NN'), ('una', 'JJ'), ('exuberante', 'NN'), ('selva', 'NN'), ('tropical', 'JJ'), ('que', 'NN'), ('llega', 'JJ'), ('hasta', 'NN'), ('la', 'NN'), ('orilla', 'NN'), (',', ','), ('se', 'FW'), ('siente', 'FW'), ('como', 'NN'), ('un', 'JJ'), ('verdadero', 'NN'), ('paraíso', 'NN'), ('tropical', 'JJ'), ('.', '.'), ('La', 'NNP'), ('playa', 'JJ'), ('está', 'NN'), ('limpia', 'NN'), (',', ','), ('bien', 'NN'), ('mantenida', 'NN'), ('y', 'NN'), ('es', 'NN'), ('perfecta', 'NN'), ('para', 'NN'), ('nadar', 'NN'), (',', ','), ('relajarse', 'NN'), ('o', 'NN'), ('simplemente', 'NN'), ('disfrutar', 'NN'), ('del', 'NN'), ('impresionante', 'NN'), ('paisaje', 'NN'), ('.', '.'), ('Los', 'NNP'), ('avistamientos', 'NN'), ('de', 'FW'), ('vida', 'FW'), ('silvestre', 'FW'), ('son', 'NN'), ('una', 'JJ'), ('ventaja', 'JJ'), ('adicional', 'NN'), (':', ':'), ('monos', 'NN'), (',', ','), ('perezosos', 'NN'), ('y', 'NN'), ('pájaros', 'NN'), ('coloridos', 'NN'), ('hacen', 'NN'), ('que', 'NN'), ('la', 'NN'), ('experiencia', 'FW'), ('sea', 'NN'), ('aún', 'NN'), ('más', 'NN'), ('especial', 'JJ'), ('.', '.'), ('El', 'NNP'), ('ambiente', 'JJ'), ('es', 'NN'), ('tranquilo', 'NN'), ('pero', 'NN'), ('vibrante', 'NN'), (',', ','), ('ideal', 'JJ'), ('para', 'NN'), ('parejas', 'NN'), (',', ','), ('familias', 'JJ'), ('o', 'FW'), ('personas', 'NN'), ('que', 'NN'), ('viajan', 'NN'), ('solas', 'NN'), ('.', '.'), ('Es', 'NNP'), ('uno', 'JJ'), ('de', 'FW'), ('esos', 'FW'), ('raros', 'NN'), ('lugares', 'VBZ'), ('donde', 'JJ'), ('la', 'NN'), ('naturaleza', 'NN'), (',', ','), ('la', 'FW'), ('belleza', 'FW'), ('y', 'FW'), ('la', 'FW'), ('serenidad', 'FW'), ('se', 'FW'), ('combinan', 'FW'), ('a', 'DT'), ('la', 'NN'), ('perfección', 'NN'), ('.', '.'), ('Un', 'NNP'), ('destino', 'NN'), ('inolvidable', 'JJ'), ('y', 'NN'), ('una', 'JJ'), ('visita', 'NN'), ('obligada', 'NN'), ('cuando', 'NN'), ('esté', 'NN'), ('en', 'IN'), ('Costa', 'NNP'), ('Rica', 'NNP'), ('.', '.')]","[('¡', 'PUNCT', '¡'), ('La', 'DET', 'el'), ('Playa', 'PROPN', 'Playa'), ('Manuel', 'PROPN', 'Manuel'), ('Antonio', 'PROPN', 'Antonio'), ('es', 'AUX', 'ser'), ('absolutamente', 'ADV', 'absolutamente'), ('espectacular', 'ADJ', 'espectacular'), ('!', 'PUNCT', '!'), ('Con', 'ADP', 'Con'), ('su', 'DET', 'su'), ('suave', 'ADJ', 'suave'), ('arena', 'NOUN', 'arena'), ('blanca', 'ADJ', 'blanco'), (',', 'PUNCT', ','), ('aguas', 'NOUN', 'agua'), ('cristalinas', 'ADJ', 'cristalino'), ('de', 'ADP', 'de'), ('color', 'NOUN', 'color'), ('turquesa', 'ADJ', 'turqués'), ('y', 'CCONJ', 'y'), ('una', 'DET', 'uno'), ('exuberante', 'ADJ', 'exuberante'), ('selva', 'NOUN', 'selva'), ('tropical', 'ADJ', 'tropical'), ('que', 'PRON', 'que'), ('llega', 'VERB', 'llegar'), ('hasta', 'ADP', 'hasta'), ('la', 'DET', 'el'), ('orilla', 'NOUN', 'orilla'), (',', 'PUNCT', ','), ('se', 'PRON', 'él'), ('siente', 'VERB', 'sentir'), ('como', 'SCONJ', 'como'), ('un', 'DET', 'uno'), ('verdadero', 'ADJ', 'verdadero'), ('paraíso', 'NOUN', 'paraíso'), ('tropical', 'ADJ', 'tropical'), ('.', 'PUNCT', '.'), ('La', 'DET', 'el'), ('playa', 'NOUN', 'playa'), ('está', 'AUX', 'estar'), ('limpia', 'ADJ', 'limpio'), (',', 'PUNCT', ','), ('bien', 'ADV', 'bien'), ('mantenida', 'ADJ', 'mantenido'), ('y', 'CCONJ', 'y'), ('es', 'AUX', 'ser'), ('perfecta', 'ADJ', 'perfecto'), ('para', 'ADP', 'para'), ('nadar', 'VERB', 'nadar'), (',', 'PUNCT', ','), ('relajarse', 'VERB', 'relajar él'), ('o', 'CCONJ', 'o'), ('simplemente', 'ADV', 'simplemente'), ('disfrutar', 'VERB', 'disfrutar'), ('del', 'ADP', 'del'), ('impresionante', 'ADJ', 'impresionante'), ('paisaje', 'NOUN', 'paisaje'), ('.', 'PUNCT', '.'), ('Los', 'DET', 'el'), ('avistamientos', 'NOUN', 'avistamiento'), ('de', 'ADP', 'de'), ('vida', 'NOUN', 'vida'), ('silvestre', 'ADJ', 'silvestre'), ('son', 'AUX', 'ser'), ('una', 'DET', 'uno'), ('ventaja', 'NOUN', 'ventaja'), ('adicional', 'ADJ', 'adicional'), (':', 'PUNCT', ':'), ('monos', 'NOUN', 'mono'), (',', 'PUNCT', ','), ('perezosos', 'NOUN', 'perezoso'), ('y', 'CCONJ', 'y'), ('pájaros', 'NOUN', 'pájaro'), ('coloridos', 'ADJ', 'colorido'), ('hacen', 'VERB', 'hacer'), ('que', 'SCONJ', 'que'), ('la', 'DET', 'el'), ('experiencia', 'NOUN', 'experiencia'), ('sea', 'AUX', 'ser'), ('aún', 'ADV', 'aún'), ('más', 'ADV', 'más'), ('especial', 'ADJ', 'especial'), ('.', 'PUNCT', '.'), ('El', 'DET', 'el'), ('ambiente', 'NOUN', 'ambiente'), ('es', 'AUX', 'ser'), ('tranquilo', 'ADJ', 'tranquilo'), ('pero', 'CCONJ', 'pero'), ('vibrante', 'ADJ', 'vibrante'), (',', 'PUNCT', ','), ('ideal', 'ADJ', 'ideal'), ('para', 'ADP', 'para'), ('parejas', 'NOUN', 'pareja'), (',', 'PUNCT', ','), ('familias', 'NOUN', 'familia'), ('o', 'CCONJ', 'o'), ('personas', 'NOUN', 'persona'), ('que', 'PRON', 'que'), ('viajan', 'VERB', 'viajar'), ('solas', 'ADJ', 'solo'), ('.', 'PUNCT', '.'), ('Es', 'AUX', 'ser'), ('uno', 'PRON', 'uno'), ('de', 'ADP', 'de'), ('esos', 'DET', 'ese'), ('raros', 'ADJ', 'raro'), ('lugares', 'NOUN', 'lugar'), ('donde', 'PRON', 'donde'), ('la', 'DET', 'el'), ('naturaleza', 'NOUN', 'naturaleza'), (',', 'PUNCT', ','), ('la', 'DET', 'el'), ('belleza', 'NOUN', 'belleza'), ('y', 'CCONJ', 'y'), ('la', 'DET', 'el'), ('serenidad', 'NOUN', 'serenidad'), ('se', 'PRON', 'él'), ('combinan', 'VERB', 'combinar'), ('a', 'ADP', 'a'), ('la', 'DET', 'el'), ('perfección', 'NOUN', 'perfección'), ('.', 'PUNCT', '.'), ('Un', 'DET', 'uno'), ('destino', 'NOUN', 'destino'), ('inolvidable', 'ADJ', 'inolvidable'), ('y', 'CCONJ', 'y'), ('una', 'DET', 'uno'), ('visita', 'NOUN', 'visita'), ('obligada', 'ADJ', 'obligado'), ('cuando', 'SCONJ', 'cuando'), ('esté', 'VERB', 'estar'), ('en', 'ADP', 'en'), ('Costa', 'PROPN', 'Costa'), ('Rica', 'PROPN', 'Rica'), ('.', 'PUNCT', '.')]"
Playa Manuel Antonio,Una de las playas más bonita de CR,5.0,parque,google_maps,es,Una de las playas más bonita de CR,,"[('Una', 'NNP'), ('de', 'FW'), ('las', 'FW'), ('playas', 'FW'), ('más', 'FW'), ('bonita', 'FW'), ('de', 'FW'), ('CR', 'NNP')]","[('Una', 'PRON', 'uno'), ('de', 'ADP', 'de'), ('las', 'DET', 'el'), ('playas', 'NOUN', 'playa'), ('más', 'ADV', 'más'), ('bonita', 'ADJ', 'bonito'), ('de', 'ADP', 'de'), ('CR', 'PROPN', 'CR')]"
Playa Manuel Antonio,Muy linda esa plya,5.0,parque,google_maps,es,Muy linda esa plya,,"[('Muy', 'NNP'), ('linda', 'VBZ'), ('esa', 'FW'), ('plya', 'NN')]","[('Muy', 'ADV', 'mucho'), ('linda', 'ADJ', 'lindo'), ('esa', 'DET', 'ese'), ('plya', 'NOUN', 'plya')]"
Playa Manuel Antonio,Cool and relaxing vibes. Reasonably priced cabanas and food.,5.0,parque,google_maps,en,Vibraciones frescas y relajantes. Cabañas y comida a precios razonables.,,"[('Vibraciones', 'NNS'), ('frescas', 'VBP'), ('y', 'JJ'), ('relajantes', 'NNS'), ('.', '.'), ('Cabañas', 'NNP'), ('y', 'PRP'), ('comida', 'VBP'), ('a', 'DT'), ('precios', 'JJ'), ('razonables', 'NNS'), ('.', '.')]","[('Vibraciones', 'PROPN', 'Vibraciones'), ('frescas', 'ADJ', 'fresco'), ('y', 'CCONJ', 'y'), ('relajantes', 'ADJ', 'relajante'), ('.', 'PUNCT', '.'), ('Cabañas', 'PROPN', 'Cabañas'), ('y', 'CCONJ', 'y'), ('comida', 'NOUN', 'comida'), ('a', 'ADP', 'a'), ('precios', 'NOUN', 'precio'), ('razonables', 'ADJ', 'razonable'), ('.', 'PUNCT', '.')]"
Playa Manuel Antonio,A wonderful natural beach. With a pristine walk through nature to get there. No food or disposable water bottles allowed!!!,5.0,parque,google_maps,en,Una maravillosa playa natural. Con un prístino paseo por la naturaleza para llegar allí. ¡¡¡No se permiten alimentos ni botellas de agua desechables!!!,,"[('Una', 'NNP'), ('maravillosa', 'NN'), ('playa', 'NN'), ('natural', 'JJ'), ('.', '.'), ('Con', 'NNP'), ('un', 'JJ'), ('prístino', 'NN'), ('paseo', 'NN'), ('por', 'NN'), ('la', 'NN'), ('naturaleza', 'FW'), ('para', 'NN'), ('llegar', 'NN'), ('allí', 'NN'), ('.', '.'), ('¡¡¡No', 'CC'), ('se', 'JJ'), ('permiten', 'NN'), ('alimentos', 'NNS'), ('ni', 'JJ'), ('botellas', 'FW'), ('de', 'FW'), ('agua', 'FW'), ('desechables', 'NNS'), ('!', '.'), ('!', '.'), ('!', '.')]","[('Una', 'DET', 'uno'), ('maravillosa', 'ADJ', 'maravilloso'), ('playa', 'NOUN', 'playa'), ('natural', 'ADJ', 'natural'), ('.', 'PUNCT', '.'), ('Con', 'ADP', 'con'), ('un', 'DET', 'uno'), ('prístino', 'NOUN', 'prístino'), ('paseo', 'ADJ', 'paseo'), ('por', 'ADP', 'por'), ('la', 'DET', 'el'), ('naturaleza', 'NOUN', 'naturaleza'), ('para', 'ADP', 'para'), ('llegar', 'VERB', 'llegar'), ('allí', 'ADV', 'allí'), ('.', 'PUNCT', '.'), ('¡', 'PUNCT', '¡'), ('¡', 'PUNCT', '¡'), ('¡', 'PUNCT', '¡'), ('No', 'ADV', 'no'), ('se', 'PRON', 'él'), ('permiten', 'VERB', 'permitir'), ('alimentos', 'NOUN', 'alimento'), ('ni', 'CCONJ', 'ni'), ('botellas', 'NOUN', 'botella'), ('de', 'ADP', 'de'), ('agua', 'NOUN', 'agua'), ('desechables', 'ADJ', 'desechabl'), ('!', 'PUNCT', '!'), ('!', 'PUNCT', '!'), ('!', 'PUNCT', '!')]"
Playa Manuel Antonio,Nice for a swim,5.0,parque,google_maps,en,Agradable para nadar,,"[('Agradable', 'JJ'), ('para', 'NN'), ('nadar', 'NN')]","[('Agradable', 'PROPN', 'Agradable'), ('para', 'ADP', 'para'), ('nadar', 'VERB', 'nadar')]"
Playa Manuel Antonio,It’s nice if there weren’t 1000 people,1.0,parque,google_maps,en,Sería bueno si no hubiera 1000 personas.,,"[('Sería', 'NNP'), ('bueno', 'NN'), ('si', 'NN'), ('no', 'DT'), ('hubiera', 'NN'), ('1000', 'CD'), ('personas', 'NN'), ('.', '.')]","[('Sería', 'AUX', 'ser'), ('bueno', 'ADJ', 'bueno'), ('si', 'SCONJ', 'si'), ('no', 'ADV', 'no'), ('hubiera', 'AUX', 'haber'), ('1000', 'NUM', '1000'), ('personas', 'NOUN', 'persona'), ('.', 'PUNCT', '.')]"
